POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
501,11.59,19.14,28.56,1.14,0.03,0.0,-0.98,-12.01,14.12,-35.08,-30.44,2.81,0.0,26.51,-27.63,-1.12
601,10.25,14.92,34.1,1.6,0.0,0.0,-1.37,-12.75,16.41,-35.32,-30.19,2.85,0.0,27.83,-27.35,0.49
701,12.27,19.58,32.43,2.61,0.27,0.0,-1.59,-10.64,12.32,-36.56,-31.42,2.82,0.0,30.69,-28.6,2.09
801,8.45,17.52,32.16,1.98,0.09,0.0,0.16,-10.87,14.95,-37.34,-29.95,2.83,0.0,27.08,-27.12,-0.04
901,6.92,15.2,33.58,1.32,0.16,0.0,-1.02,-12.4,14.62,-35.43,-29.94,2.82,0.0,22.95,-27.12,-4.17
1001,9.02,16.18,31.31,2.57,0.07,0.0,-1.78,-11.47,13.9,-36.18,-30.6,2.79,0.0,23.62,-27.81,-4.18
1101,12.19,14.22,36.12,1.15,0.26,0.0,-1.76,-11.86,14.1,-34.43,-31.53,2.8,0.0,29.98,-28.73,1.25
1201,9.99,26.34,28.28,2.88,0.01,0.0,-1.39,-11.44,12.97,-36.44,-31.08,2.82,0.0,31.19,-28.27,2.92
1301,10.5,23.26,30.09,2.35,0.22,0.0,-0.34,-12.87,16.74,-35.48,-30.78,2.78,0.0,34.48,-28.0,6.49
1401,12.56,25.49,29.75,2.8,0.66,0.0,-1.76,-9.69,13.28,-37.48,-31.6,2.83,0.0,35.6,-28.77,6.84
1501,7.62,21.95,35.85,1.87,0.08,0.0,-2.04,-13.26,16.23,-35.53,-29.29,2.79,0.0,32.76,-26.5,6.26
1601,10.71,23.85,30.95,1.75,0.05,0.0,-2.42,-11.87,14.19,-35.51,-30.55,2.8,0.0,31.69,-27.75,3.93
1701,8.52,23.64,31.71,2.6,0.01,0.0,-1.56,-12.45,15.7,-36.99,-29.85,2.83,0.0,31.19,-27.01,4.17
1801,7.87,16.47,33.26,1.44,0.26,0.0,-0.04,-13.02,16.21,-34.44,-31.0,2.83,0.0,28.0,-28.17,-0.17
1901,9.75,21.02,28.01,1.6,0.0,0.0,-0.96,-10.34,17.49,-39.44,-29.0,2.8,0.0,27.13,-26.2,0.93
2001,10.28,14.53,29.96,1.91,0.03,0.0,-1.47,-12.38,17.15,-33.69,-30.32,2.82,0.0,26.34,-27.51,-1.17
2101,9.77,21.27,31.39,2.01,1.04,0.0,-1.97,-11.71,15.83,-35.21,-31.3,2.81,0.0,32.42,-28.49,3.93
2201,6.05,23.02,27.59,1.46,0.04,0.0,0.41,-9.01,15.33,-36.81,-31.89,2.83,0.0,28.08,-29.06,-0.98
2301,8.63,24.29,32.54,2.89,0.18,0.0,-2.13,-12.39,13.38,-35.14,-31.13,2.81,0.0,32.24,-28.32,3.92
2401,14.16,16.01,35.25,1.82,0.08,0.0,-1.18,-12.71,13.26,-35.22,-30.73,2.84,0.0,31.47,-27.89,3.58
2501,8.75,18.71,28.56,1.85,0.05,0.0,-0.92,-12.16,17.09,-35.02,-30.74,2.78,0.0,26.9,-27.96,-1.05
2601,8.54,15.1,30.71,1.1,0.0,0.0,-1.19,-12.83,13.85,-35.08,-30.84,2.84,0.0,20.2,-28.0,-7.8
2701,8.26,16.71,33.5,1.73,0.42,0.0,-0.53,-10.83,16.9,-36.54,-31.3,2.8,0.0,29.61,-28.5,1.11
