POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,1652.63,3881.96,4932.3,492.6,253.09,-128.28,-3686.37,-31703.14,1467.82,19367.93,-4912.34,102.4,0.0,-3469.45,-4809.94,-8279.4
101,1647.38,3986.93,4890.71,482.01,254.3,-199.09,-3667.83,-30815.4,1452.08,19459.31,-5738.32,111.12,0.0,-2509.59,-5627.19,-8136.79
201,1622.8,4099.2,4841.91,473.14,258.39,-170.35,-3590.77,-30611.08,1397.34,19457.17,-6023.87,118.09,0.0,-2222.25,-5905.78,-8128.04
301,1690.64,3961.6,4847.59,472.31,250.47,-164.96,-3630.3,-30682.3,1419.45,19432.46,-5889.95,117.76,0.0,-2403.04,-5772.19,-8175.23
401,1742.25,4023.8,4858.87,486.86,252.98,-178.07,-3640.88,-30443.27,1388.58,19381.71,-5975.63,112.33,0.0,-2127.16,-5863.3,-7990.47
501,1705.22,4001.19,4884.53,489.56,262.49,-181.82,-3625.93,-30439.55,1427.77,19261.68,-5934.1,113.43,0.0,-2214.85,-5820.67,-8035.52
601,1637.18,4048.8,4882.74,495.22,264.87,-191.81,-3631.93,-30478.0,1449.17,19398.72,-5903.11,113.26,0.0,-2125.04,-5789.85,-7914.9
701,1627.45,4053.22,4847.02,479.58,255.18,-160.32,-3592.77,-30701.25,1451.79,19359.32,-5767.95,114.08,0.0,-2380.78,-5653.87,-8034.65
801,1759.66,3997.83,4832.4,493.06,250.3,-181.84,-3589.77,-30580.24,1432.58,19377.6,-5898.02,116.72,0.0,-2208.43,-5781.3,-7989.72
901,1731.54,4061.53,4898.43,490.17,279.32,-192.68,-3622.73,-30546.84,1405.96,19327.69,-5914.42,116.12,0.0,-2167.61,-5798.3,-7965.91
1001,1679.82,4029.39,4868.72,493.94,248.47,-161.6,-3639.31,-30724.92,1434.13,19480.93,-5850.02,115.79,0.0,-2290.43,-5734.23,-8024.66
1101,1709.57,4099.46,4856.57,488.42,256.99,-161.65,-3624.75,-30214.24,1408.71,19237.67,-6128.58,117.77,0.0,-1943.25,-6010.81,-7954.06
1201,1703.01,4093.9,4880.81,506.0,266.07,-182.74,-3598.67,-30461.46,1468.48,19348.68,-5907.62,115.98,0.0,-1975.91,-5791.64,-7767.55
1301,1703.92,4065.03,4913.11,488.75,270.11,-180.91,-3640.65,-30436.65,1404.23,19319.44,-5944.37,115.62,0.0,-2093.62,-5828.75,-7922.37
1401,1696.03,4053.25,4847.75,507.95,263.49,-186.9,-3600.67,-30316.78,1419.94,19274.62,-6027.78,117.69,0.0,-2041.33,-5910.09,-7951.42
1501,1706.23,3991.93,4918.63,486.85,244.46,-188.59,-3640.19,-30493.87,1397.65,19372.01,-5980.3,115.33,0.0,-2204.9,-5864.97,-8069.87
1601,1710.08,4056.01,4832.0,485.98,262.23,-162.87,-3623.7,-30283.81,1409.53,19117.89,-6003.07,117.42,0.0,-2196.68,-5885.66,-8082.33
1701,1724.45,4062.75,4855.93,470.92,269.69,-169.57,-3610.08,-30411.81,1428.53,19438.36,-6116.76,118.4,0.0,-1940.84,-5998.35,-7939.19
1801,1637.93,4024.36,4927.02,484.33,245.8,-143.5,-3662.22,-30492.98,1439.39,19352.9,-5949.81,115.27,0.0,-2186.97,-5834.54,-8021.51
1901,1747.08,4042.08,4842.55,483.0,238.64,-150.25,-3628.1,-30754.77,1413.92,19333.88,-5660.39,109.78,0.0,-2431.97,-5550.61,-7982.58
2001,1712.3,3998.3,4889.4,484.82,258.14,-175.67,-3616.34,-30803.77,1419.33,19435.82,-5764.74,111.92,0.0,-2397.68,-5652.82,-8050.5
2101,1712.39,4012.2,4841.81,482.56,262.23,-185.65,-3642.12,-30670.39,1448.05,19311.16,-5729.15,109.61,0.0,-2427.76,-5619.54,-8047.29
2201,1738.03,4002.15,4897.0,485.39,250.74,-160.61,-3653.48,-30661.88,1405.72,19321.74,-5770.7,109.18,0.0,-2375.21,-5661.51,-8036.72
2301,1664.95,4059.14,4843.49,484.64,260.89,-168.43,-3688.51,-30427.46,1406.92,19288.34,-5876.93,111.72,0.0,-2276.03,-5765.22,-8041.24
2401,1692.41,4070.19,4860.37,492.78,274.7,-134.7,-3636.62,-30749.64,1428.1,19290.36,-5729.95,113.02,0.0,-2412.04,-5616.93,-8028.98
2501,1656.36,4088.74,4903.5,477.38,265.25,-150.32,-3647.51,-30566.64,1437.34,19302.78,-5807.22,112.63,0.0,-2233.12,-5694.6,-7927.71
2601,1670.32,3988.49,4855.82,484.44,257.26,-149.21,-3605.78,-30578.25,1421.36,19304.94,-5850.68,114.63,0.0,-2350.61,-5736.05,-8086.66
2701,1653.57,4038.29,4842.47,492.19,277.83,-166.25,-3637.29,-30707.68,1417.4,19366.11,-5769.3,112.06,0.0,-2423.37,-5657.25,-8080.62
2801,1714.32,4027.06,4842.16,468.57,240.95,-174.12,-3647.18,-30461.85,1380.17,19279.77,-5944.35,115.05,0.0,-2330.14,-5829.29,-8159.43
2901,1731.86,4094.08,4855.16,502.06,247.46,-173.95,-3569.2,-30433.61,1401.86,19256.99,-5994.64,115.81,0.0,-2087.27,-5878.83,-7966.1
3001,1685.04,4019.13,4858.82,471.18,259.56,-192.88,-3622.42,-30832.06,1426.51,19371.24,-5688.54,113.62,0.0,-2555.89,-5574.91,-8130.8
3101,1674.12,4069.26,4844.57,490.48,237.11,-180.57,-3582.39,-30463.98,1409.9,19205.73,-5957.58,117.13,0.0,-2295.77,-5840.46,-8136.23
3201,1698.92,3999.04,4819.55,469.72,256.26,-119.14,-3565.63,-30792.5,1413.05,19283.34,-5756.81,117.53,0.0,-2537.41,-5639.27,-8176.68
3301,1714.32,3994.89,4866.95,472.02,257.45,-172.34,-3590.65,-30718.95,1443.76,19319.64,-5723.64,115.17,0.0,-2412.91,-5608.47,-8021.38
3401,1719.57,4030.21,4843.8,490.66,261.51,-151.67,-3574.72,-30733.32,1451.85,19325.39,-5733.92,116.81,0.0,-2336.71,-5617.1,-7953.81
3501,1701.7,4013.11,4875.2,470.46,262.31,-178.68,-3577.8,-30741.69,1444.63,19330.04,-5792.81,114.53,0.0,-2400.72,-5678.28,-8079.0
3601,1694.2,4047.86,4929.27,484.53,265.45,-171.25,-3594.53,-30409.26,1456.65,19313.61,-6062.78,116.78,0.0,-1983.46,-5946.0,-7929.46
3701,1697.82,3980.12,4826.87,473.64,258.31,-160.87,-3578.88,-30506.94,1444.89,19330.94,-5957.02,113.14,0.0,-2234.12,-5843.88,-8077.99
3801,1693.85,4092.41,4788.14,489.67,243.95,-170.35,-3572.71,-30556.14,1436.79,19291.08,-5947.57,117.2,0.0,-2263.31,-5830.37,-8093.68
3901,1715.49,3966.95,4850.77,493.43,251.4,-168.66,-3541.55,-30638.06,1417.86,19309.39,-5896.17,117.94,0.0,-2342.97,-5778.23,-8121.2
4001,1709.1,3934.15,4866.39,487.24,254.57,-179.77,-3514.73,-30532.67,1403.13,19257.53,-6004.89,118.4,0.0,-2315.06,-5886.49,-8201.55
4101,1709.82,4069.39,4849.16,489.45,269.18,-178.18,-3540.15,-30489.15,1410.14,19301.16,-6012.61,118.96,0.0,-2109.18,-5893.64,-8002.83
4201,1729.72,3982.71,4885.09,479.45,258.88,-178.54,-3623.33,-30344.41,1413.98,19138.49,-5961.51,115.27,0.0,-2257.95,-5846.24,-8104.19
4301,1674.89,4037.56,4835.25,489.39,263.24,-197.84,-3596.24,-30439.47,1436.67,19272.77,-5949.25,114.13,0.0,-2223.77,-5835.11,-8058.88
4401,1746.47,4009.86,4880.5,482.24,251.97,-157.51,-3564.38,-30526.67,1415.06,19280.85,-5927.45,116.3,0.0,-2181.59,-5811.16,-7992.75
4501,1666.37,4033.09,4877.5,471.0,265.11,-159.24,-3588.67,-30520.55,1442.58,19356.22,-6062.25,113.9,0.0,-2156.6,-5948.35,-8104.96
4601,1746.63,4025.85,4842.65,487.0,251.17,-154.9,-3620.63,-30608.02,1403.95,19345.07,-5886.27,114.37,0.0,-2281.23,-5771.9,-8053.13
4701,1666.03,4004.71,4890.64,473.83,286.99,-165.23,-3624.77,-30652.33,1438.8,19425.44,-5873.05,116.59,0.0,-2255.89,-5756.46,-8012.35
4801,1719.99,4073.6,4840.69,497.8,284.84,-154.33,-3645.37,-30380.55,1418.69,19314.11,-6071.76,115.79,0.0,-2030.51,-5955.97,-7986.48
4901,1700.26,4090.34,4887.74,492.38,275.74,-184.23,-3625.64,-30282.24,1420.51,19257.27,-6148.85,117.87,0.0,-1967.88,-6030.99,-7998.86
5001,1706.62,3973.65,4846.44,506.54,267.11,-136.84,-3587.44,-30298.89,1426.28,19428.49,-6273.5,118.28,0.0,-1868.05,-6155.22,-8023.27
