POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
3401,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.02,0.0,-0.0,0.04,0.0,0.0,0.02,0.04,0.06
3501,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.02,0.0,-0.0,0.27,0.0,0.0,-0.02,0.27,0.25
3601,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.02,0.0,-0.0,0.7,-0.0,0.0,0.02,0.7,0.73
3701,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.01,-0.0,-0.0,0.56,0.0,0.0,0.01,0.56,0.57
3801,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.09,-0.0,-0.0,1.3,0.0,0.0,-0.09,1.3,1.21
3901,-0.0,0.0,0.0,-0.0,0.0,0.0,-36.39,-10.45,0.0,-0.0,40.73,-3.26,0.0,-46.84,37.47,-9.37
4001,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.9,-20.49,-0.0,0.0,44.15,-3.2,0.0,-57.39,40.95,-16.44
4101,-0.0,0.0,-0.0,-0.0,0.0,0.0,-37.93,-19.25,-0.0,0.0,46.51,-3.19,0.0,-57.18,43.32,-13.86
4201,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.03,0.0,0.0,0.3,-0.0,0.0,0.03,0.3,0.34
4301,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03,0.0,0.0,0.87,-0.0,0.0,0.03,0.87,0.9
4401,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.05,-0.0,-0.0,0.2,0.0,0.0,0.05,0.2,0.25
4501,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03,0.0,-0.0,-0.44,-0.0,0.0,0.03,-0.44,-0.41
4601,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09,-0.0,-0.0,0.28,0.0,0.0,-0.09,0.28,0.19
4701,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.12,0.0,-0.0,0.39,0.0,0.0,-0.12,0.39,0.27
4801,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.19,0.0,-0.0,0.41,-0.0,0.0,-0.19,0.41,0.23
4901,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.21,-22.31,0.0,0.0,45.7,-3.16,0.0,-59.52,42.54,-16.98
5001,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-37.89,-22.08,0.0,0.0,41.79,-3.02,0.0,-59.97,38.77,-21.2
5101,0.0,-0.0,-0.0,0.0,-0.0,0.0,-36.09,-17.22,0.0,-0.0,43.4,-3.24,0.0,-53.31,40.16,-13.16
5201,0.0,0.0,-0.0,-0.0,0.0,0.0,-36.52,-20.22,-0.0,-0.0,40.87,-3.15,0.0,-56.74,37.72,-19.02
5301,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-38.64,-20.71,0.0,-0.0,49.21,-3.15,0.0,-59.36,46.06,-13.3
5401,0.0,0.0,-0.0,-0.0,-0.0,0.0,-36.85,-23.01,0.0,-0.0,42.2,-3.07,0.0,-59.86,39.13,-20.73
5501,0.0,0.0,-0.0,0.0,-0.0,0.0,-39.33,-21.17,-0.0,0.0,49.93,-3.27,0.0,-60.5,46.66,-13.84
5601,0.0,-0.0,0.0,0.0,-0.0,0.0,-39.86,-17.91,0.0,0.0,41.12,-3.13,0.0,-57.77,37.99,-19.78
5701,-0.0,0.0,-0.0,0.0,0.0,0.0,-37.57,-17.5,-0.0,-0.0,41.47,-3.19,0.0,-55.07,38.28,-16.79
5801,0.0,0.0,0.0,-0.0,-0.0,0.0,-38.11,-18.82,0.0,-0.0,39.15,-3.19,0.0,-56.94,35.97,-20.97
5901,0.0,0.0,0.0,0.0,-0.0,0.0,-34.35,-14.02,0.0,-0.0,45.15,-3.24,0.0,-48.36,41.91,-6.45
6001,-0.0,-0.0,0.0,0.0,-0.0,0.0,-39.88,-19.01,-0.0,0.0,43.77,-3.09,0.0,-58.89,40.68,-18.2
6101,-0.0,0.0,0.0,0.0,-0.0,0.0,-38.31,-17.2,0.0,0.0,42.31,-3.18,0.0,-55.5,39.13,-16.38
6201,0.0,0.0,-0.0,-0.0,-0.0,0.0,-36.71,-18.7,0.0,0.0,46.48,-3.3,0.0,-55.41,43.17,-12.24
6301,0.0,-0.0,-0.0,0.0,-0.0,0.0,-41.21,-17.89,0.0,-0.0,46.11,-3.19,0.0,-59.1,42.92,-16.17
6401,0.0,0.0,-0.0,0.0,-0.0,0.0,-38.41,-17.93,0.0,-0.0,44.65,-3.11,0.0,-56.34,41.54,-14.8
6501,0.0,0.0,0.0,-0.0,-0.0,0.0,-35.94,-17.84,0.0,0.0,45.61,-3.15,0.0,-53.78,42.46,-11.32
6601,-0.0,0.0,0.0,0.0,-0.0,0.0,-39.43,-11.04,-0.0,-0.0,44.57,-3.26,0.0,-50.47,41.31,-9.16
6701,0.0,-0.0,-0.0,0.0,0.0,0.0,-32.82,-19.29,-0.0,0.0,40.16,-3.12,0.0,-52.11,37.03,-15.08
6801,-0.0,0.0,-0.0,0.0,0.0,0.0,-35.28,-15.45,0.0,0.0,45.65,-3.22,0.0,-50.73,42.43,-8.3
6901,-0.0,-0.0,-0.0,0.0,0.0,0.0,-38.43,-15.91,-0.0,0.0,45.47,-3.25,0.0,-54.35,42.23,-12.12
7001,-0.0,0.0,0.0,-0.0,-0.0,0.0,-36.71,-20.97,-0.0,0.0,45.92,-3.26,0.0,-57.68,42.66,-15.03
7101,0.0,0.0,-0.0,0.0,0.0,0.0,-38.93,-18.49,-0.0,0.0,39.45,-3.12,0.0,-57.42,36.33,-21.09
7201,-0.0,-0.0,0.0,0.0,-0.0,0.0,-38.29,-9.76,0.0,0.0,36.85,-3.19,0.0,-48.05,33.66,-14.39
7301,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.18,-13.27,-0.0,-0.0,44.93,-3.32,0.0,-48.45,41.62,-6.83
7401,-0.0,0.0,-0.0,0.0,0.0,0.0,-38.91,-11.93,-0.0,-0.0,41.94,-3.2,0.0,-50.84,38.74,-12.1
7501,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.11,-0.0,-0.0,0.59,0.0,0.0,-0.11,0.59,0.48
7601,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.09,0.0,0.0,1.05,-0.0,0.0,-0.09,1.05,0.96
7701,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.08,0.0,-0.0,0.95,-0.0,0.0,-0.08,0.95,0.87
7801,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06,-0.0,-0.0,0.88,0.0,0.0,-0.06,0.88,0.82
7901,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.04,0.0,0.0,0.61,0.0,0.0,-0.04,0.61,0.57
8001,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.02,0.0,-0.0,0.85,0.0,0.0,-0.02,0.85,0.82
8101,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.03,0.0,-0.0,0.65,-0.0,0.0,-0.03,0.65,0.62
8201,0.0,-0.0,0.0,-0.0,-0.0,0.0,-37.13,-8.28,0.0,0.0,38.37,-3.25,0.0,-45.41,35.12,-10.29
8301,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.13,0.0,0.0,-0.31,-0.0,0.0,-0.13,-0.31,-0.44
8401,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.17,0.0,0.0,0.07,-0.0,0.0,-0.17,0.07,-0.1
8501,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.82,-12.28,0.0,-0.0,44.52,-3.18,0.0,-47.1,41.34,-5.76
8601,0.0,0.0,-0.0,-0.0,0.0,0.0,-39.67,-11.54,0.0,0.0,43.8,-3.2,0.0,-51.21,40.6,-10.61
8701,-0.0,0.0,-0.0,0.0,-0.0,0.0,-34.87,-10.69,-0.0,0.0,40.69,-3.17,0.0,-45.56,37.52,-8.04
8801,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-40.19,-16.4,0.0,0.0,45.66,-3.27,0.0,-56.59,42.38,-14.21
8901,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-36.05,-14.49,-0.0,0.0,41.57,-3.21,0.0,-50.54,38.36,-12.18
9001,0.0,0.0,0.0,0.0,-0.0,0.0,-33.74,-12.7,-0.0,0.0,34.43,-3.05,0.0,-46.44,31.38,-15.06
9101,0.0,0.0,0.0,-0.0,-0.0,0.0,-35.33,-15.1,-0.0,-0.0,41.0,-3.16,0.0,-50.43,37.85,-12.58
9201,-0.0,-0.0,-0.0,0.0,0.0,0.0,-36.66,-15.84,-0.0,0.0,42.25,-3.14,0.0,-52.5,39.12,-13.38
9301,0.0,-0.0,0.0,-0.0,0.0,0.0,-35.11,-15.59,0.0,-0.0,37.65,-3.13,0.0,-50.7,34.52,-16.18
9401,-0.0,0.0,0.0,-0.0,-0.0,0.0,-37.18,-16.6,0.0,-0.0,40.95,-3.14,0.0,-53.78,37.81,-15.97
9501,-0.0,0.0,-0.0,-0.0,0.0,0.0,-35.71,-24.51,0.0,0.0,48.16,-3.06,0.0,-60.22,45.1,-15.12
9601,0.0,-0.0,-0.0,0.0,0.0,0.0,-37.69,-10.07,-0.0,0.0,38.71,-3.14,0.0,-47.76,35.57,-12.2
9701,-0.0,0.0,-0.0,0.0,-0.0,0.0,-34.15,-17.4,-0.0,-0.0,39.32,-3.09,0.0,-51.55,36.23,-15.32
9801,0.0,-0.0,0.0,-0.0,0.0,0.0,-35.55,-17.08,0.0,0.0,47.31,-3.23,0.0,-52.62,44.08,-8.54
9901,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.01,0.0,0.0,1.05,0.0,0.0,0.01,1.05,1.07
10001,-0.0,0.0,-0.0,0.0,0.0,0.0,-37.16,-14.82,0.0,0.0,44.68,-3.32,0.0,-51.98,41.36,-10.62


