POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,1593.52,3987.05,4919.61,480.21,259.39,-125.97,-3722.89,-31767.86,1483.13,19405.26,-4923.09,102.71,0.0,-3488.54,-4820.38,-8308.92
101,1720.11,4028.6,4888.91,484.24,271.68,-192.76,-3673.27,-30996.46,1440.42,19502.07,-5623.02,109.03,0.0,-2526.46,-5514.0,-8040.46
201,1686.7,4012.75,4890.0,495.86,251.88,-153.93,-3648.66,-30838.24,1470.74,19431.3,-5773.1,112.03,0.0,-2401.6,-5661.07,-8062.67
301,1738.89,4088.06,4820.7,475.22,272.44,-163.81,-3659.07,-30617.51,1418.41,19163.84,-5628.19,107.9,0.0,-2462.83,-5520.29,-7983.12
401,1729.41,4078.25,4852.98,478.29,265.47,-181.05,-3624.98,-30631.41,1478.08,19185.91,-5675.84,110.45,0.0,-2369.06,-5565.38,-7934.44
501,1712.71,3999.97,4823.98,482.51,251.96,-153.89,-3677.99,-30700.63,1460.07,19221.02,-5698.49,108.8,0.0,-2580.29,-5589.69,-8169.98
601,1657.57,4077.16,4860.28,501.33,251.73,-161.14,-3676.87,-30608.11,1464.26,19234.38,-5748.4,109.07,0.0,-2399.42,-5639.33,-8038.75
701,1701.66,4035.33,4817.98,492.22,256.98,-176.48,-3636.79,-30677.79,1434.89,19240.84,-5697.66,108.71,0.0,-2511.15,-5588.94,-8100.1
801,1705.69,4084.42,4867.7,487.07,270.78,-158.92,-3678.23,-30798.1,1414.66,19190.15,-5564.89,108.53,0.0,-2614.8,-5456.36,-8071.16
901,1686.87,3928.08,4887.47,470.31,255.94,-183.54,-3682.2,-30571.4,1416.86,19338.25,-5885.35,109.93,0.0,-2453.37,-5775.42,-8228.8
1001,1717.59,4044.15,4865.69,491.42,271.33,-171.01,-3638.48,-30645.64,1430.61,19219.22,-5772.47,110.64,0.0,-2415.12,-5661.82,-8076.94
1101,1704.15,4115.29,4895.0,483.68,248.63,-190.1,-3688.48,-30531.38,1422.56,19248.9,-5800.44,110.02,0.0,-2291.74,-5690.42,-7982.16
1201,1695.77,4007.57,4874.91,493.85,238.03,-154.58,-3682.11,-30701.57,1432.34,19295.64,-5686.0,110.17,0.0,-2500.16,-5575.83,-8075.99
1301,1706.45,3982.02,4918.55,478.54,271.68,-185.5,-3688.84,-30677.21,1426.19,19238.44,-5703.84,109.69,0.0,-2529.68,-5594.15,-8123.83
1401,1747.68,4022.63,4891.16,489.79,270.92,-202.8,-3667.51,-30716.79,1437.81,19291.44,-5666.26,109.42,0.0,-2435.67,-5556.84,-7992.51
1501,1694.33,4053.58,4837.88,493.11,253.17,-143.34,-3675.02,-30878.57,1436.5,19287.84,-5558.81,107.44,0.0,-2640.52,-5451.37,-8091.89
1601,1694.75,4119.98,4845.31,490.31,239.94,-190.98,-3663.34,-30832.72,1401.49,19242.93,-5519.02,108.89,0.0,-2652.33,-5410.13,-8062.46
1701,1741.5,3994.42,4825.51,504.93,252.39,-159.93,-3629.57,-30908.36,1425.93,19147.25,-5424.42,107.4,0.0,-2805.94,-5317.02,-8122.96
1801,1701.04,3979.78,4831.23,484.44,254.89,-186.51,-3663.76,-30882.05,1453.66,19296.08,-5591.18,108.64,0.0,-2731.2,-5482.54,-8213.74
1901,1694.89,4011.2,4893.93,486.28,245.38,-190.38,-3662.76,-30965.0,1427.23,19193.21,-5399.07,107.75,0.0,-2866.0,-5291.32,-8157.32
2001,1681.86,3985.12,4868.77,488.05,244.72,-194.57,-3651.54,-30884.1,1467.41,19347.47,-5505.51,109.18,0.0,-2646.8,-5396.33,-8043.13
2101,1710.64,4039.66,4848.27,488.57,249.77,-169.85,-3661.53,-30837.84,1448.0,19291.64,-5576.72,110.05,0.0,-2592.67,-5466.67,-8059.34
2201,1654.17,4054.62,4891.47,480.51,271.48,-172.12,-3632.17,-30828.23,1432.14,19232.82,-5614.71,110.69,0.0,-2615.31,-5504.03,-8119.33
2301,1705.96,3929.6,4870.14,471.23,243.04,-134.18,-3628.29,-30857.96,1447.68,19315.81,-5617.73,110.57,0.0,-2636.95,-5507.16,-8144.11
2401,1718.85,4019.49,4878.14,498.94,267.8,-199.93,-3601.23,-30974.01,1454.59,19263.28,-5488.0,110.35,0.0,-2674.09,-5377.65,-8051.73
2501,1675.81,3968.32,4878.84,470.16,243.83,-145.59,-3673.68,-30713.72,1453.65,19352.09,-5765.42,107.49,0.0,-2490.28,-5657.93,-8148.21
2601,1775.12,3935.38,4812.94,490.3,258.25,-144.71,-3655.6,-30328.89,1413.4,19231.69,-5986.97,111.54,0.0,-2212.12,-5875.44,-8087.55
2701,1680.04,4030.33,4814.88,464.79,267.04,-186.4,-3651.05,-30751.99,1432.59,19316.54,-5709.48,110.63,0.0,-2583.24,-5598.85,-8182.09
2801,1751.58,4035.26,4840.13,485.21,242.29,-151.14,-3632.31,-30569.05,1424.67,19295.44,-5900.9,112.26,0.0,-2277.92,-5788.64,-8066.56
2901,1732.6,4016.34,4820.93,484.8,265.25,-145.96,-3659.13,-30391.33,1420.5,19338.33,-6013.9,111.6,0.0,-2117.68,-5902.3,-8019.99
3001,1711.03,3995.09,4830.2,468.67,256.91,-158.59,-3592.05,-30649.22,1479.02,19243.37,-5723.75,108.61,0.0,-2415.56,-5615.14,-8030.7
3101,1689.76,4064.58,4813.71,488.59,261.0,-166.65,-3652.42,-30849.75,1443.6,19306.78,-5597.4,106.82,0.0,-2600.81,-5490.57,-8091.38
3201,1716.94,4050.36,4768.78,491.94,253.25,-173.2,-3636.77,-30578.53,1439.32,19294.41,-5785.67,110.76,0.0,-2373.51,-5674.91,-8048.43
3301,1720.2,4086.17,4801.4,490.3,275.41,-174.75,-3598.75,-30514.12,1451.38,19354.02,-5971.11,118.06,0.0,-2108.74,-5853.05,-7961.79
3401,1668.91,4014.12,4864.8,482.9,275.23,-167.13,-3646.69,-30692.8,1447.54,19392.74,-5789.86,115.5,0.0,-2360.38,-5674.36,-8034.74
3501,1650.67,3996.69,4894.98,483.09,254.34,-176.55,-3618.83,-30532.7,1461.52,19334.55,-5958.01,109.49,0.0,-2252.24,-5848.52,-8100.76
3601,1659.19,4065.71,4850.84,497.26,272.47,-159.6,-3601.18,-30463.76,1466.37,19331.83,-5986.43,115.33,0.0,-2080.89,-5871.1,-7951.99
3701,1685.83,4106.12,4912.73,483.88,272.02,-165.57,-3619.98,-30405.97,1439.04,19169.81,-5940.94,115.65,0.0,-2122.09,-5825.3,-7947.38
3801,1647.16,3966.81,4890.22,485.02,267.38,-164.27,-3617.06,-30593.33,1472.17,19341.15,-5901.18,115.54,0.0,-2304.76,-5785.65,-8090.4
3901,1690.38,3972.06,4831.15,485.6,247.87,-148.5,-3580.82,-30739.89,1460.22,19325.39,-5756.02,115.67,0.0,-2456.54,-5640.35,-8096.89
4001,1690.39,4086.04,4875.88,480.39,232.57,-190.75,-3584.88,-30230.89,1433.86,19216.93,-6113.68,117.57,0.0,-1990.47,-5996.11,-7986.58
4101,1669.11,4046.7,4850.67,490.76,244.57,-147.78,-3606.83,-30641.14,1466.72,19248.28,-5773.08,114.64,0.0,-2378.94,-5658.44,-8037.38
4201,1724.31,4055.42,4861.22,486.37,259.18,-185.24,-3597.31,-30797.27,1439.27,19196.71,-5614.28,114.6,0.0,-2557.33,-5499.68,-8057.01
4301,1745.49,4102.94,4855.85,504.81,264.14,-177.62,-3644.32,-30775.13,1459.09,19135.2,-5608.29,112.74,0.0,-2529.56,-5495.56,-8025.11
4401,1710.95,3924.92,4906.48,475.54,270.87,-171.73,-3608.76,-30835.08,1424.45,19203.05,-5483.42,113.75,0.0,-2699.31,-5369.67,-8068.98
4501,1651.69,4093.0,4823.4,481.64,257.59,-183.58,-3626.94,-30628.21,1440.54,19216.84,-5724.11,113.79,0.0,-2474.02,-5610.31,-8084.33
4601,1704.58,4048.87,4824.62,490.49,273.42,-179.3,-3570.25,-30724.91,1464.17,19236.7,-5717.15,115.36,0.0,-2431.6,-5601.79,-8033.39
4701,1744.47,4025.42,4880.42,485.05,235.43,-179.65,-3537.4,-30768.89,1444.06,19247.88,-5700.32,114.11,0.0,-2423.19,-5586.22,-8009.41
4801,1646.68,4159.67,4833.19,468.8,252.41,-206.54,-3566.84,-30444.05,1453.93,19043.12,-5821.74,114.4,0.0,-2359.63,-5707.34,-8066.96
4901,1646.98,4077.48,4834.46,476.74,261.74,-177.81,-3614.12,-30407.82,1418.81,19173.59,-5919.28,115.0,0.0,-2309.95,-5804.28,-8114.24
5001,1691.68,4046.21,4827.68,494.11,250.26,-170.77,-3563.06,-30233.76,1454.49,19178.57,-5989.61,115.16,0.0,-2024.59,-5874.46,-7899.04
5101,1705.12,4109.23,4879.33,491.98,273.17,-149.49,-3627.04,-30583.53,1443.17,19243.02,-5828.91,116.29,0.0,-2215.03,-5712.62,-7927.64
5201,1692.15,4094.32,4843.77,495.04,277.38,-169.87,-3676.84,-30496.26,1458.74,19312.9,-5838.06,110.6,0.0,-2168.67,-5727.47,-7896.13
5301,1714.13,3923.22,4844.36,490.19,250.51,-159.83,-3640.68,-30282.63,1480.61,19213.81,-5966.66,112.09,0.0,-2166.32,-5854.57,-8020.89
5401,1754.34,4133.4,4834.33,492.17,256.11,-188.93,-3629.77,-30323.89,1424.22,19146.59,-5939.0,113.92,0.0,-2101.42,-5825.07,-7926.5
5501,1631.97,4015.21,4799.39,476.15,253.76,-206.51,-3588.49,-30486.31,1431.2,19278.54,-5870.44,115.42,0.0,-2395.1,-5755.02,-8150.13
5601,1696.8,4049.74,4834.35,475.58,251.54,-160.87,-3559.17,-30534.61,1444.84,19241.26,-5873.09,116.73,0.0,-2260.53,-5756.37,-8016.9
5701,1688.04,3976.89,4869.63,500.55,239.35,-212.25,-3550.02,-30671.62,1449.57,19387.91,-5761.72,115.82,0.0,-2321.95,-5645.89,-7967.84
5801,1709.72,4034.4,4886.51,468.21,243.18,-169.0,-3593.81,-30528.61,1429.0,19081.29,-5798.61,115.35,0.0,-2439.12,-5683.26,-8122.38
5901,1739.45,3965.52,4839.71,472.22,257.49,-194.98,-3654.93,-30546.55,1397.44,19232.4,-5899.81,114.23,0.0,-2492.24,-5785.58,-8277.82
6001,1694.28,4051.88,4855.01,494.38,276.64,-187.62,-3563.87,-30554.25,1449.34,19218.33,-5888.16,116.13,0.0,-2265.88,-5772.03,-8037.91
6101,1676.2,4053.3,4827.35,492.56,257.98,-161.71,-3650.67,-30262.6,1427.14,19107.9,-6034.68,114.55,0.0,-2232.55,-5920.13,-8152.68
6201,1672.91,3975.99,4834.12,480.53,254.25,-173.91,-3617.47,-30394.87,1445.65,19279.82,-6025.14,117.67,0.0,-2242.99,-5907.48,-8150.47
6301,1734.97,4015.22,4848.73,490.97,254.49,-180.14,-3622.25,-30527.13,1423.83,19216.45,-5807.18,115.1,0.0,-2344.87,-5692.08,-8036.95
6401,1710.54,4002.04,4841.89,466.04,274.82,-178.32,-3590.05,-30486.57,1411.86,19303.58,-5935.9,114.49,0.0,-2244.17,-5821.4,-8065.58
6501,1700.17,4101.42,4810.47,490.5,272.98,-173.08,-3588.77,-30652.75,1419.77,19380.39,-5824.44,114.96,0.0,-2238.91,-5709.47,-7948.38
6601,1698.85,4071.49,4850.24,490.58,249.11,-210.76,-3584.6,-30602.92,1436.34,19285.08,-5844.87,114.42,0.0,-2316.61,-5730.45,-8047.06
6701,1722.64,3956.84,4858.2,484.9,242.47,-164.84,-3648.91,-30682.85,1410.98,19285.92,-5807.42,109.4,0.0,-2534.64,-5698.02,-8232.66
6801,1742.29,4046.37,4862.62,476.47,270.89,-185.88,-3698.05,-30425.36,1428.1,19311.87,-5963.42,111.0,0.0,-2170.68,-5852.42,-8023.1
6901,1669.11,3968.52,4828.58,493.57,245.9,-169.03,-3611.99,-30742.45,1456.04,19225.86,-5664.26,114.25,0.0,-2635.89,-5550.0,-8185.89
7001,1759.02,3975.66,4818.98,485.82,272.66,-198.02,-3651.22,-30721.89,1437.56,19306.98,-5719.09,110.45,0.0,-2514.45,-5608.64,-8123.09
7101,1682.92,4029.94,4800.34,485.73,245.96,-178.19,-3676.77,-31054.69,1454.61,19432.43,-5524.56,109.29,0.0,-2777.74,-5415.27,-8193.01
7201,1671.36,4051.29,4856.74,487.59,254.19,-158.0,-3622.83,-30640.1,1421.47,19255.35,-5777.79,110.6,0.0,-2422.94,-5667.18,-8090.12
7301,1695.89,3957.89,4857.57,474.89,249.04,-170.55,-3607.59,-30672.89,1440.38,19244.87,-5759.09,111.53,0.0,-2530.5,-5647.56,-8178.06
7401,1683.16,4039.74,4813.62,490.99,260.33,-192.31,-3633.05,-30622.74,1423.83,19107.71,-5672.18,111.24,0.0,-2628.72,-5560.94,-8189.66
7501,1752.24,3983.99,4852.54,484.12,263.18,-158.29,-3611.18,-30664.45,1455.28,19231.07,-5691.48,110.47,0.0,-2411.49,-5581.01,-7992.51
7601,1681.99,4064.34,4879.34,499.05,267.85,-185.9,-3615.77,-30897.85,1424.89,19268.73,-5540.67,109.89,0.0,-2613.34,-5430.78,-8044.12
7701,1800.85,3952.12,4835.43,496.31,241.35,-190.14,-3655.7,-30767.04,1418.83,19260.93,-5613.06,110.05,0.0,-2607.05,-5503.01,-8110.06
7801,1691.82,4068.52,4864.61,491.11,234.06,-179.46,-3613.5,-30664.57,1433.09,19241.51,-5695.48,114.32,0.0,-2432.81,-5581.16,-8013.98
7901,1710.72,4034.66,4801.9,491.46,261.82,-164.32,-3630.24,-30581.93,1416.21,19033.93,-5681.48,111.9,0.0,-2625.79,-5569.58,-8195.37
8001,1650.74,4076.49,4799.47,486.28,265.63,-161.17,-3627.44,-30722.52,1452.37,19137.81,-5630.73,112.97,0.0,-2642.35,-5517.75,-8160.1
8101,1707.54,3949.48,4867.28,483.44,238.06,-183.45,-3635.66,-30531.35,1444.15,19261.33,-5838.51,111.68,0.0,-2399.19,-5726.83,-8126.01
8201,1705.91,4010.71,4830.37,494.04,264.01,-171.12,-3560.73,-30381.25,1424.5,19213.7,-6041.28,114.3,0.0,-2169.86,-5926.98,-8096.84
8301,1620.07,3994.9,4849.46,479.54,249.0,-180.25,-3632.1,-30497.75,1475.45,19347.97,-5924.13,112.09,0.0,-2293.7,-5812.04,-8105.73
8401,1715.43,4040.01,4835.16,490.52,251.05,-190.25,-3585.88,-30598.32,1425.35,19332.29,-5867.82,113.93,0.0,-2284.65,-5753.89,-8038.54
8501,1696.44,4042.01,4822.17,481.37,250.92,-180.94,-3581.78,-30743.53,1418.06,19318.32,-5707.11,117.51,0.0,-2476.96,-5589.6,-8066.56
8601,1683.74,4047.61,4857.31,482.9,267.28,-182.2,-3587.16,-30841.16,1427.8,19294.34,-5673.62,117.46,0.0,-2549.55,-5556.16,-8105.71
8701,1680.93,4001.68,4833.0,461.79,265.26,-175.94,-3610.22,-30851.64,1441.98,19308.59,-5620.31,113.67,0.0,-2644.56,-5506.64,-8151.2
8801,1693.99,3993.59,4828.61,486.7,251.42,-183.32,-3577.59,-31010.59,1440.4,19279.02,-5509.5,110.56,0.0,-2797.75,-5398.94,-8196.69
8901,1692.61,3967.59,4869.47,486.78,249.76,-180.95,-3609.26,-30905.09,1451.15,19337.12,-5665.58,115.16,0.0,-2640.82,-5550.42,-8191.24
9001,1684.23,4126.04,4830.75,488.45,255.27,-212.08,-3636.58,-30532.73,1414.25,19157.1,-5744.82,111.51,0.0,-2425.3,-5633.31,-8058.61
9101,1719.76,3973.31,4876.2,491.18,261.31,-192.15,-3629.89,-30838.48,1431.31,19419.52,-5726.3,111.08,0.0,-2487.93,-5615.23,-8103.15
9201,1639.85,4031.83,4827.52,484.41,251.58,-154.33,-3668.69,-30529.3,1457.39,19356.27,-5856.25,113.57,0.0,-2303.49,-5742.68,-8046.17
9301,1695.7,4016.01,4827.17,491.76,290.58,-202.1,-3633.18,-30565.89,1422.3,19376.34,-5901.42,111.61,0.0,-2281.32,-5789.81,-8071.13
9401,1694.0,3984.71,4883.62,473.12,274.31,-196.95,-3621.49,-30416.79,1414.13,19250.95,-5983.26,112.22,0.0,-2260.39,-5871.04,-8131.43
9501,1706.96,4055.73,4857.1,481.23,264.42,-226.73,-3653.92,-30467.99,1424.67,19320.64,-6014.57,111.79,0.0,-2237.87,-5902.78,-8140.65
9601,1680.19,4026.56,4902.65,494.01,245.02,-221.62,-3588.82,-30593.64,1416.35,19255.66,-5810.48,111.55,0.0,-2383.65,-5698.92,-8082.57
9701,1715.23,4032.16,4852.46,483.13,262.39,-196.56,-3616.61,-30618.96,1405.27,19313.6,-5821.92,112.16,0.0,-2367.89,-5709.76,-8077.65
9801,1659.94,4078.58,4851.44,483.33,255.72,-208.88,-3619.76,-30792.33,1448.53,19348.93,-5739.5,111.78,0.0,-2494.49,-5627.71,-8122.2
9901,1694.03,4039.49,4841.62,487.07,245.77,-180.82,-3660.86,-30457.05,1427.14,19234.81,-5869.17,110.01,0.0,-2328.77,-5759.16,-8087.94
10001,1722.43,4035.85,4818.03,488.15,255.23,-185.02,-3658.66,-30571.53,1421.69,19291.08,-5882.36,114.02,0.0,-2382.74,-5768.34,-8151.07

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,1585.24,3971.73,4892.4,477.85,259.24,-125.97,-3677.84,-31655.91,1458.89,19306.44,-4952.11,104.03,0.0,-3507.92,-4848.08,-8356.01
101,1706.67,4016.37,4874.23,480.87,271.59,-192.76,-3628.71,-30892.55,1417.55,19395.15,-5630.59,110.45,0.0,-2551.58,-5520.14,-8071.72
201,1677.75,3997.94,4871.92,492.25,251.77,-153.93,-3606.74,-30730.69,1446.52,19328.26,-5787.59,113.34,0.0,-2424.96,-5674.25,-8099.21
301,1725.52,4071.93,4801.24,471.57,272.42,-163.81,-3614.03,-30508.65,1394.45,19062.85,-5641.66,109.18,0.0,-2486.52,-5532.48,-8019.0
401,1715.04,4054.8,4832.91,473.89,265.46,-181.05,-3586.5,-30510.51,1455.16,19082.1,-5694.62,111.76,0.0,-2398.7,-5582.85,-7981.56
501,1703.8,3987.82,4807.07,480.76,251.9,-153.89,-3636.71,-30579.51,1433.36,19111.94,-5718.24,110.17,0.0,-2593.46,-5608.07,-8201.53
601,1650.2,4060.42,4841.88,498.66,251.71,-161.14,-3631.87,-30497.4,1438.7,19131.22,-5765.17,110.31,0.0,-2417.62,-5654.86,-8072.48
701,1688.8,4023.57,4801.07,489.54,256.48,-176.48,-3595.01,-30576.49,1410.13,19133.67,-5704.89,109.95,0.0,-2544.71,-5594.94,-8139.66
801,1698.34,4061.21,4847.81,481.84,270.74,-158.92,-3633.93,-30683.44,1387.69,19088.81,-5578.77,109.65,0.0,-2639.86,-5469.12,-8108.98
901,1674.67,3907.98,4867.54,466.4,255.88,-183.54,-3635.87,-30464.28,1393.3,19233.27,-5902.02,111.14,0.0,-2484.66,-5790.88,-8275.54
1001,1708.15,4023.37,4851.3,488.95,270.68,-171.01,-3596.75,-30537.19,1403.83,19115.72,-5784.29,112.03,0.0,-2442.94,-5672.26,-8115.2
1101,1694.68,4102.1,4872.29,481.21,248.6,-190.1,-3642.87,-30432.65,1396.62,19143.68,-5807.1,111.2,0.0,-2326.44,-5695.9,-8022.34
1201,1668.64,3994.74,4855.41,489.24,237.97,-154.58,-3636.98,-30589.77,1411.49,19196.31,-5697.11,111.44,0.0,-2527.54,-5585.68,-8113.21
1301,1694.24,3969.12,4894.68,475.17,270.69,-185.5,-3643.07,-30578.23,1396.64,19135.49,-5713.2,110.93,0.0,-2570.77,-5602.27,-8173.04
1401,1738.47,4007.7,4873.83,487.02,270.31,-202.8,-3622.91,-30609.36,1409.93,19189.67,-5674.94,110.77,0.0,-2458.13,-5564.18,-8022.31
1501,1682.22,4034.81,4821.89,488.09,253.07,-143.34,-3628.8,-30772.44,1411.56,19187.18,-5568.74,108.63,0.0,-2665.77,-5460.11,-8125.88
1601,1683.1,4101.63,4830.61,487.81,239.87,-190.98,-3621.01,-30727.59,1375.43,19135.75,-5526.33,110.34,0.0,-2685.38,-5415.99,-8101.37
1701,1730.65,3981.28,4808.57,501.75,252.39,-159.93,-3591.72,-30793.71,1401.5,19042.83,-5437.98,108.69,0.0,-2826.39,-5329.29,-8155.69
1801,1690.57,3962.11,4812.73,481.61,254.51,-186.51,-3618.26,-30776.29,1428.0,19187.21,-5597.18,109.92,0.0,-2764.33,-5487.26,-8251.59
1901,1684.79,3995.83,4872.72,483.06,245.22,-190.38,-3620.22,-30857.61,1402.2,19084.95,-5403.34,109.16,0.0,-2899.44,-5294.18,-8193.62
2001,1665.49,3966.39,4850.59,485.35,244.68,-194.57,-3608.33,-30776.98,1445.96,19249.59,-5519.76,110.48,0.0,-2671.84,-5409.27,-8081.12
