POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4801,1710.51,4002.52,4782.92,490.14,269.6,-196.23,-3612.45,-30372.13,1367.29,19187.76,-5954.92,114.75,0.0,-2370.07,-5840.17,-8210.24
4901,1678.16,4058.8,4817.88,478.97,242.59,-199.16,-3551.66,-30522.88,1417.71,19198.24,-5798.23,113.79,0.0,-2381.36,-5684.44,-8065.8
5001,1663.36,3979.89,4750.9,493.69,264.91,-171.66,-3601.98,-30478.32,1437.3,19208.91,-5898.92,111.77,0.0,-2452.99,-5787.15,-8240.14
5101,1665.48,3927.38,4821.63,474.69,274.55,-208.15,-3535.23,-30530.77,1444.11,19146.23,-5873.29,112.83,0.0,-2520.08,-5760.46,-8280.54
5201,1714.18,3974.13,4863.48,477.17,257.63,-193.08,-3578.32,-30350.65,1410.56,19207.5,-6026.71,113.9,0.0,-2217.41,-5912.81,-8130.22
5301,1700.9,4025.83,4765.11,495.36,249.95,-195.3,-3600.84,-30381.42,1454.5,19253.37,-5961.45,113.12,0.0,-2232.54,-5848.33,-8080.87
5401,1699.9,4081.4,4848.53,479.39,256.9,-225.14,-3533.09,-30442.07,1428.68,19082.89,-5789.43,111.83,0.0,-2322.61,-5677.6,-8000.21
5501,1695.58,4054.68,4825.25,465.85,268.35,-198.32,-3511.89,-30640.14,1440.96,19215.54,-5755.46,113.24,0.0,-2384.16,-5642.22,-8026.38
5601,1686.35,3990.41,4830.84,488.92,261.67,-200.47,-3505.89,-30586.94,1406.36,19135.09,-5748.25,115.93,0.0,-2493.65,-5632.32,-8125.97
5701,1721.19,3994.99,4870.4,485.95,269.7,-216.21,-3584.27,-30744.46,1407.93,19234.11,-5591.29,113.06,0.0,-2560.66,-5478.24,-8038.9
5801,1659.12,4011.41,4794.49,500.5,251.09,-168.82,-3633.49,-30532.48,1414.22,19122.28,-5682.0,111.74,0.0,-2581.69,-5570.26,-8151.96
5901,1759.56,4014.95,4776.12,482.27,268.74,-177.05,-3608.71,-30570.62,1385.85,19097.54,-5661.32,112.72,0.0,-2571.37,-5548.6,-8119.97
6001,1632.96,4061.12,4814.83,476.09,260.77,-190.83,-3550.19,-30524.01,1435.81,19117.11,-5745.09,112.79,0.0,-2466.34,-5632.3,-8098.65
6101,1743.51,3965.06,4794.96,491.03,254.68,-185.94,-3552.94,-30582.76,1406.59,19131.18,-5677.03,111.93,0.0,-2534.62,-5565.1,-8099.72
6201,1736.64,4016.48,4770.82,488.48,247.96,-178.76,-3558.92,-30730.39,1413.06,19247.73,-5707.26,113.54,0.0,-2546.89,-5593.72,-8140.6
6301,1710.16,4066.2,4841.43,489.45,253.75,-199.02,-3528.67,-30637.23,1422.5,19070.32,-5680.35,112.76,0.0,-2511.11,-5567.59,-8078.7
6401,1711.78,3962.69,4873.46,496.39,240.58,-195.06,-3612.21,-30393.63,1423.12,19079.75,-5822.12,112.26,0.0,-2413.13,-5709.85,-8122.98
6501,1691.34,4021.19,4845.45,478.81,259.65,-187.54,-3581.95,-30595.18,1426.7,19144.06,-5736.36,113.45,0.0,-2497.48,-5622.91,-8120.39
6601,1733.23,4016.78,4808.2,488.54,242.81,-207.18,-3598.89,-30598.58,1391.42,19119.05,-5681.17,113.79,0.0,-2604.62,-5567.38,-8171.99
6701,1680.69,4000.4,4805.4,483.48,255.7,-186.7,-3497.72,-30525.71,1407.24,19209.34,-5808.78,114.27,0.0,-2367.88,-5694.51,-8062.39
6801,1655.23,4024.98,4843.85,476.32,264.11,-184.4,-3567.13,-30546.41,1414.34,19112.92,-5735.26,114.94,0.0,-2506.2,-5620.31,-8126.51
6901,1770.55,4001.72,4810.61,484.87,261.54,-210.45,-3550.13,-30726.49,1393.77,19289.9,-5759.0,113.34,0.0,-2474.11,-5645.66,-8119.77
7001,1702.99,3999.62,4841.12,471.89,273.55,-187.17,-3550.8,-30421.07,1417.61,19160.65,-5883.93,114.43,0.0,-2291.63,-5769.5,-8061.13
7101,1719.99,3991.87,4781.05,489.98,245.81,-183.7,-3513.85,-30679.85,1410.29,19146.16,-5677.9,115.95,0.0,-2592.25,-5561.95,-8154.2
7201,1630.12,4028.21,4846.14,476.58,261.4,-174.88,-3578.74,-30509.91,1418.02,19115.04,-5718.85,115.89,0.0,-2488.04,-5602.96,-8090.99
7301,1623.38,4029.79,4794.12,491.14,267.85,-206.61,-3542.92,-30661.48,1425.29,19252.43,-5684.28,113.54,0.0,-2526.99,-5570.74,-8097.73
7401,1687.24,4040.28,4795.84,487.53,244.23,-193.02,-3580.85,-30696.04,1430.78,19241.0,-5716.14,115.18,0.0,-2543.01,-5600.97,-8143.97
7501,1667.47,4005.9,4880.38,479.3,250.24,-193.37,-3605.68,-30479.95,1439.94,19131.39,-5739.09,113.98,0.0,-2424.38,-5625.1,-8049.48
7601,1699.87,3953.7,4809.94,481.46,266.94,-164.35,-3604.77,-30553.7,1438.21,19264.61,-5716.29,114.05,0.0,-2408.11,-5602.24,-8010.35
7701,1742.41,4003.76,4792.76,478.36,269.58,-157.44,-3536.43,-30812.62,1411.07,19257.96,-5614.74,115.51,0.0,-2550.59,-5499.23,-8049.83
7801,1642.88,4021.96,4811.23,480.39,263.38,-192.72,-3622.07,-30677.4,1416.86,19207.36,-5633.14,112.18,0.0,-2648.11,-5520.97,-8169.08
7901,1681.61,4044.76,4800.81,492.82,251.46,-184.88,-3591.52,-30618.22,1448.05,19247.02,-5685.19,114.73,0.0,-2428.09,-5570.47,-7998.56
8001,1720.22,3992.64,4813.59,479.22,265.94,-181.85,-3538.47,-30867.49,1367.52,19175.52,-5499.09,113.11,0.0,-2773.17,-5385.98,-8159.15
8101,1695.75,4118.35,4781.23,482.76,264.96,-195.27,-3555.82,-30432.55,1404.14,19184.02,-5839.79,115.69,0.0,-2252.42,-5724.1,-7976.52
8201,1693.73,3984.82,4877.97,484.68,273.13,-210.64,-3568.82,-30515.27,1393.85,19117.08,-5772.22,114.86,0.0,-2469.47,-5657.35,-8126.83
8301,1708.63,4031.25,4791.34,491.11,240.73,-188.25,-3547.04,-30468.58,1432.38,19111.29,-5786.43,115.05,0.0,-2397.14,-5671.38,-8068.52
8401,1598.8,4025.96,4834.06,474.61,281.16,-207.09,-3579.45,-30791.53,1425.07,19235.05,-5586.34,114.18,0.0,-2703.35,-5472.16,-8175.51
8501,1631.85,4024.49,4831.84,484.96,262.09,-180.24,-3581.36,-30505.84,1409.88,19219.66,-5810.07,112.45,0.0,-2402.66,-5697.62,-8100.28
8601,1701.41,3940.29,4811.02,470.67,251.83,-198.95,-3555.28,-30516.96,1433.23,19143.34,-5795.66,113.07,0.0,-2519.4,-5682.59,-8201.99
8701,1706.5,3962.36,4840.51,467.69,266.41,-183.4,-3547.52,-30622.07,1419.13,19116.55,-5666.62,113.37,0.0,-2573.85,-5553.25,-8127.1
8801,1647.85,4070.87,4771.88,501.54,237.56,-187.7,-3526.29,-30930.22,1416.8,19177.0,-5528.64,114.54,0.0,-2820.71,-5414.09,-8234.8
8901,1689.8,4063.26,4827.55,500.29,247.73,-199.1,-3548.05,-30483.85,1411.19,19229.09,-5932.75,113.25,0.0,-2262.08,-5819.49,-8081.57
9001,1725.58,4056.35,4849.56,492.87,270.45,-166.35,-3505.34,-30802.28,1426.23,19172.13,-5675.04,116.07,0.0,-2480.81,-5558.98,-8039.78
9101,1734.2,4014.98,4824.35,491.25,263.74,-218.85,-3585.53,-30788.41,1385.91,19187.69,-5590.95,115.05,0.0,-2690.67,-5475.9,-8166.57
